Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
384.3738,239,135,0,0,0
385.0102,239,136,0.636322,152.081,86.53979
386.1433,240,135,1.133179,271.9629,152.9791
386.4656,241,134,0.3222351,77.65866,43.1795
387.6956,242,133,1.230042,297.67,163.5955
388.6308,243,132,0.9351807,227.2489,123.4438
389.8206,244,131,1.189819,290.3159,155.8663
391.7905,245,130,1.969849,482.6129,256.0803
391.9814,246,129,0.1908875,46.95831,24.62448
392.7699,247,128,0.7885132,194.7628,100.9297
392.7699,247,129,0,0,0
392.7699,247,130,0,0,0
394.4581,247,131,1.688263,417.0009,221.1624
395.5021,247,132,1.043976,257.862,137.8048
396.1996,248,131,0.6974487,172.9673,91.36578
398.2711,249,130,2.071594,515.827,269.3073
399.0763,250,129,0.8051758,201.2939,103.8677
399.0763,249,129,0,0,0
399.0763,249,129,0,0,0
399.7531,249,130,0.6767273,168.5051,87.97455
399.7531,248,130,0,0,0
399.7531,248,130,0,0,0
399.8806,248,131,0.1275024,31.62061,16.70282
400.1598,249,130,0.2792358,69.52972,36.30066
401.4856,249,131,1.325806,330.1256,173.6805
401.4856,248,131,0,0,0
401.4856,248,131,0,0,0
402.1472,248,132,0.6616516,164.0896,87.33801
402.1472,247,132,0,0,0
402.1472,247,132,0,0,0
402.2603,247,133,0.1130676,27.9277,15.03799
402.2603,246,133,0,0,0
402.2603,246,133,0,0,0
402.6941,246,134,0.4338074,106.7166,58.13019
405.8163,247,133,3.122223,771.1891,415.2556
406.5082,248,132,0.6918945,171.5898,91.33008
406.6851,249,131,0.1768799,44.04309,23.17126
408.4206,250,130,1.735504,433.876,225.6155
410.2579,250,131,1.837311,459.3277,240.6877
410.2579,249,131,0,0,0
410.2579,249,131,0,0,0
410.5034,249,132,0.2454224,61.11017,32.39575
412.1618,250,131,1.658417,414.6042,217.2526
412.344,250,132,0.1822205,45.55511,24.0531
412.344,249,132,0,0,0
412.344,249,132,0,0,0
