Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
412.344,279,145,0,0,0
412.344,279,146,0,0,0
412.465,279,147,0.1210327,33.76813,17.79181
414.8463,279,148,2.381287,664.379,352.4304
414.8463,278,148,0,0,0
414.8463,278,148,0,0,0
414.8463,278,149,0,0,0
414.8463,278,150,0,0,0
414.8463,278,151,0,0,0
414.9611,278,152,0.1148071,31.91638,17.45068
414.9611,277,152,0,0,0
416.385,277,152,1.423889,394.4173,216.4312
419.1884,278,151,2.803375,779.3383,423.3097
419.4735,279,150,0.2851257,79.55008,42.76886
419.4735,279,151,0,0,0
419.876,279,152,0.4024658,112.288,61.1748
422.728,280,151,2.852051,798.5742,430.6597
422.9035,281,150,0.1754456,49.3002,26.31683
424.1798,282,149,1.276306,359.9183,190.1696
424.1798,281,149,0,0,0
424.7874,281,149,0.607666,170.7542,90.54224
425.2071,281,150,0.4196167,117.9123,62.9425
426.1283,282,149,0.9212341,259.788,137.2639
426.5998,283,148,0.4714661,133.4249,69.77698
427.9475,283,149,1.347748,381.4126,200.8144
428.4318,284,148,0.4842529,137.5278,71.66943
428.9806,285,147,0.5487976,156.4073,80.67325
432.1542,285,148,3.173645,904.4888,469.6995
433.5042,285,149,1.349945,384.7343,201.1418
433.5042,284,149,0,0,0
434.217,284,149,0.7128601,202.4523,106.2162
434.3668,285,148,0.1498108,42.69608,22.172
434.3668,284,148,0,0,0
434.4617,284,148,0.09490967,26.95435,14.04663
435.9263,285,147,1.4646,417.4109,215.2961
435.9263,284,147,0,0,0
436.915,284,147,0.9886475,280.7759,145.3312
436.915,283,147,0,0,0
436.9605,283,147,0.04556274,12.89426,6.697723
436.9605,282,147,0,0,0
437.0137,282,147,0.05319214,15.00018,7.819244
437.0137,283,146,0,0,0
